"PROVMUN","whichMax","Max","pcMax"
"38037","ABS",4777,36.0582729468599
"38038","ABS",72825,44.8371823840513
"38039","OTH",3558,34.3204398572393
"38040","ABS",1899,34.4583560152422
"38041","OTH",3127,45.044655718813
"38042","PSOE",1517,38.1155778894472
"38043","ABS",6107,32.6927194860814
"38044","OTH",835,34.8643006263048
"38045","ABS",1387,32.3385404523199
"38046","OTH",2846,32.2785527957355
"38047","OTH",693,35.6115107913669
"38048","ABS",1081,27.0182454386403
"38049","PSOE",987,28.8512130955861
"38050","PSOE",1267,47.31142643764
"38051","PSOE",2720,38.1219341275403
"38052","PSOE",568,40.8339324227175
"38053","OTH",1338,34.7713097713098
"38901","PSOE",432,30.7473309608541
"39001","PP",1058,49.0268767377201
"39002","PSOE",893,26.1034785150541
"39003","PP",142,42.9003021148036
"39004","PP",595,37.2573575453976
"39005","PP",659,49.3632958801498
"39006","PP",1035,59.8958333333333
"39007","OTH",245,51.255230125523
"39008","PP",5000,36.1480624638519
"39009","PP",959,29.7918608263436
"39010","PP",224,32.6530612244898
"39011","OTH",682,40.8138839018552
"39012","PP",2130,32.0445313675342
"39013","PP",202,34.2372881355932
"39014","OTH",350,36.6492146596859
"39015","OTH",338,37.1837183718372
"39016","PP",7708,31.5113854707494
"39017","OTH",275,45.9098497495826
"39018","ABS",1032,25.0424654210143
"39019","PP",761,38.1644934804413
"39020","ABS",9965,41.4741748865859
"39021","PP",253,47.0260223048327
"39022","PP",529,50.5736137667304
"39023","PSOE",2287,37.8705083623116
"39024","OTH",662,31.7049808429119
"39025","PP",3138,34.2950819672131
"39026","PP",807,43.5980551053485
"39027","PP",1304,40.2220851326342
"39028","PP",1638,47.0014347202296
"39029","PP",284,43.8948995363215
"39030","OTH",702,34.9950149551346
"39031","OTH",380,30.4487179487179
"39032","PP",770,48.2154038822793
"39033","OTH",313,51.8211920529801
"39034","PP",138,46.7796610169492
"39035","ABS",2677,26.3536129159283
"39036","PP",326,31.8048780487805
"39037","PP",783,38.065143412737
"39038","PP",441,29.938900203666
"39039","OTH",271,41.6282642089094
"39040","PP",1355,30.8515482695811
"39041","PP",583,32.8821206993796
"39042","PP",2144,36.0517908189003
"39043","PP",749,55.23598820059
"39044","PP",1344,34.435049961568
"39045","PP",163,38.9952153110048
"39046","PSOE",516,35.4883081155433
"39047","PP",825,40.7608695652174
"39048","OTH",807,50.9791535060013
"39049","PSOE",209,61.1111111111111
"39050","PP",160,51.9480519480519
"39051","OTH",24,30.7692307692308
"39052","PP",6590,38.7989402413895
"39053","OTH",116,45.3125
"39054","PP",1485,35.3067047075606
"39055","PP",751,64.6856158484065
"39056","OTH",1351,56.1746361746362
"39057","PP",983,41.9189765458422
"39058","PP",226,26.2790697674419
"39059","ABS",2521,29.4474944515828
"39060","PP",2221,32.9720902612827
"39061","OTH",1266,36.1714285714286
"39062","PP",819,45.959595959596
"39063","PP",468,45.3488372093023
"39064","PP",529,38.6413440467495
"39065","OTH",97,35.5311355311355
"39066","PP",370,41.019955654102
"39067","OTH",420,45.9518599562363
"39068","OTH",235,35.4984894259819
"39069","OTH",1427,72.8061224489796
"39070","OTH",95,63.3333333333333
"39071","OTH",335,71.5811965811966
"39072","OTH",205,53.6649214659686
"39073","PP",2977,32.3376059091897
"39074","PP",2989,43.4574004070951
"39075","PP",52657,36.9984963673922
"39076","PSOE",1183,35.0830367734282
"39077","PP",125,49.4071146245059
"39078","PP",557,39.5877754086709
"39079","PP",2605,28.5980898012954
"39080","PP",1353,37.007658643326
"39081","PP",275,62.7853881278539
"39082","OTH",687,39.8260869565217
"39083","OTH",616,50.6162695152013
"39084","OTH",390,44.0180586907449
"39085","PSOE",2164,31.9503912594124
"39086","PP",217,54.5226130653266
"39087","ABS",12711,28.8218221395855
"39088","PSOE",28,40.5797101449275
"39089","PP",83,50
"39090","PP",392,52.1276595744681
"39091","OTH",1351,66.4535169699951
"39092","PP",400,38.4245917387128
"39093","PP",215,59.3922651933702
"39094","OTH",476,48.2758620689655
"39095","PSOE",1043,45.2298352124892
"39096","OTH",376,51.0869565217391
"39097","OTH",284,38.4823848238482
"39098","OTH",824,53.6458333333333
"39099","PSOE",966,32.1785476349101
"39100","PP",546,57.9003181336161
"39101","OTH",175,51.9287833827893
"39102","PP",819,34.125
"02001","PSOE",419,56.241610738255
"02002","PP",211,42.3694779116466
"02003","PP",46383,35.9937608641669
"02004","PSOE",301,45.5370650529501
"02005","PSOE",326,51.1773940345369
"02006","PP",366,59.5121951219512
"02007","PSOE",639,55.7105492589364
"02008","PP",531,39.1304347826087
"02009","ABS",5781,29.2220593438811
"02010","PP",803,42.1080230728894
"02011","PSOE",357,47.9194630872483
"02012","PSOE",920,49.8105035192204
"02013","PSOE",49,27.683615819209
"02014","PP",133,33.756345177665
"02015","PSOE",821,52.0608750792644
"02016","PP",340,55.921052631579
"02017","PSOE",371,40.5908096280087
"02018","PP",480,51.6684607104413
"02019","PSOE",1165,47.4541751527495
"02020","PSOE",296,53.0465949820789
"02021","PP",443,39.3428063943162
"02022","PP",168,38.7990762124711
"02023","PP",329,49.9241274658574
"02024","PSOE",1227,35.401038661281
"02025","PSOE",2812,37.2302396398782
"02026","PSOE",389,43.1742508324084
"02027","PP",173,49.2877492877493
"02028","PSOE",72,49.6551724137931
"02029","PP",973,30.6360201511335
"02030","PP",943,29.6261388627081
"02031","PSOE",298,46.8553459119497
"02032","PSOE",116,36.25
"02033","PSOE",877,43.6101442068623
"02034","PP",645,44.4827586206897
"02035","PSOE",686,34.4550477147162
"02036","PP",62,59.0476190476191
"02037","ABS",7433,33.1978561857972
"02038","PP",168,56.7567567567568
"02039","PP",514,48.4905660377358
"02040","PSOE",327,51.2539184952978
"02041","PP",257,65.5612244897959
"02042","PP",427,47.1823204419889
"02043","PSOE",600,44.543429844098
"02044","PSOE",590,49.1666666666667
"02045","PSOE",1140,30.1587301587302
"02046","PP",611,51.5177065767285
"02047","PP",89,78.7610619469027
"02048","PP",653,47.4563953488372
"02049","PSOE",465,49.1024287222809
"02050","PSOE",46,39.3162393162393
"02051","PP",833,47.9838709677419
"02052","PSOE",229,45.8917835671343
"02053","PP",1298,42.5016371971185
"02054","PP",176,40.0911161731207
"02055","PSOE",479,37.3343725643024
"02056","PSOE",882,47.8567552902876
"02057","PP",813,37.1912168344007
"02058","PSOE",193,48.3709273182957
"02059","PSOE",170,49.8533724340176
"02060","PP",698,56.5640194489465
"02061","PP",362,50.1385041551247
"02062","PP",200,43.859649122807
"02063","PSOE",467,30.5228758169935
"02064","PSOE",253,60.381861575179
"02065","PP",231,43.9163498098859
"02066","PP",118,45.3846153846154
"02067","PP",510,41.9063270336894
"02068","PSOE",202,52.7415143603133
"02069","PP",5321,45.2966714905933
"02070","PSOE",341,76.1160714285714
"02071","PP",500,46.4252553389044
"02072","PP",617,38.4184308841843
"02073","PP",1466,29.7544144509844
"02074","PSOE",2016,32.8767123287671
"02075","PP",894,53.0563798219585
"02076","PSOE",185,49.597855227882
"02077","PP",26,49.0566037735849
"02078","PSOE",406,41.0931174089069
"02079","PSOE",933,31.3297515110813
"02080","PP",294,50.6024096385542
"02081","PP",5911,32.1722092200512
"02082","PSOE",59,48.7603305785124
"02083","PSOE",143,57.429718875502
"02084","PP",190,51.9125683060109
"02085","PSOE",148,41.340782122905
"02086","PSOE",1196,41.7160795256366
"02901","PSOE",771,34.8553345388788
"13001","PSOE",609,44.2587209302326
"13002","PP",436,27.5252525252525
"13003","PP",265,53
"13004","PP",448,39.1266375545852
"13005","PSOE",7078,30.7980158384823
"13006","PP",298,45.635528330781
"13007","PSOE",579,43.8968915845337
"13008","PP",221,46.4285714285714
"13009","PP",637,39.9623588456713
"13010","PSOE",427,46.7177242888403
"13011","PP",1598,30.8196721311475
"13012","PP",205,41.8367346938776
"13013","PP",3538,49.6910112359551
"13014","PSOE",271,48.0496453900709
"13015","PP",2342,40.5330564209069
"13016","PP",303,41.8508287292818
"13017","PSOE",171,51.044776119403
"13018","PSOE",469,54.7897196261682
"13019","PSOE",1533,28.7078651685393
"13020","PSOE",1653,34.3516209476309
"13021","PP",220,47.8260869565217
"13022","PSOE",248,60.1941747572816
"13023","PP",4630,52.8418169367724
"13024","PP",581,61.0935856992639
"13025","PP",160,49.5356037151703
"13026","OTH",228,47.5
"13027","PP",1719,48.0167597765363
"13028","ABS",31901,78.8068181818182
"13029","PSOE",51,50
"13030","PSOE",86,56.2091503267974
"13031","PP",989,41.51973131822
"13032","PSOE",590,48.1632653061224
"13033","PSOE",960,55.2995391705069
"13034","PP",20207,35.5487922875288
"13035","PP",464,44.359464627151
"13036","PP",492,58.1560283687943
"13037","PSOE",387,42.6211453744493
"13038","PSOE",826,46.6666666666667
"13039","PP",6056,42.1492204899777
"13040","OTH",365,38.9541088580576
"13041","PSOE",173,56.5359477124183
"13042","PP",391,41.2882787750792
"13043","PSOE",166,64.84375
"13044","PP",906,32.8976034858388
"13045","PP",312,41.4342629482072
"13046","PSOE",357,45.0189155107188
"13047","PSOE",2319,39.6342505554606
"13048","PP",195,37.2137404580153
"13049","PP",417,49.4661921708185
"13050","PSOE",212,39.4052044609665
"13051","PSOE",122,33.7016574585635
"13052","PP",3286,49.1768931457647
"13053","PP",5453,36.8645213628989
"13054","PP",2038,40.4605916219972
"13055","PSOE",291,39.5918367346939
"13056","PSOE",3363,31.0383017997231
"13057","PP",615,50
"13058","PP",2024,48.3401003104848
"13059","PSOE",109,45.4166666666667
"13060","OTH",142,46.2540716612378
"13061","PSOE",2345,39.4250168123739
"13062","PP",275,46.218487394958
"13063","PSOE",1755,45.7507820646507
"13064","PSOE",571,39.7909407665505
"13065","PP",1391,45.9530888668649
"13066","PSOE",1139,46.4897959183673
"13067","PSOE",199,52.3684210526316
"13068","PP",340,31.6573556797021
"13069","PP",350,49.5049504950495
"13070","PP",311,40.6005221932115
"13071","ABS",15313,37.2633474473159
"13072","PP",319,38.6666666666667
"13073","PP",314,55.2816901408451
"13074","PSOE",475,47.5
"13075","PP",133,61.0091743119266
"13076","PSOE",284,56.0157790927022
"13077","OTH",1024,27.955227955228
"13078","PP",3663,38.8070770208709
"13079","PSOE",4264,34.7996409042683
"13080","PSOE",204,48.9208633093525
"13081","PSOE",407,58.3931133428981
"13082","PP",9409,36.5596829344109
"13083","PSOE",945,37.2340425531915
"13084","PSOE",402,40.6882591093117
"13085","PP",1170,47.59967453214
"13086","PP",106,49.3023255813954
"13087","PSOE",7312,31.7581653926338
"13088","PSOE",250,39.0015600624025
"13089","PSOE",814,43.0232558139535
"13090","PSOE",494,41.722972972973
"13091","PP",281,47.1476510067114
"13092","PSOE",1125,57.1936959837316
"13093","PP",1681,38.6170457155984
"13094","PSOE",180,52.6315789473684
"13095","PP",66,68.75
"13096","PP",2558,32.3061379136145
"13097","PP",1046,44.7008547008547
"13098","PSOE",771,33.4055459272097
"13901","PSOE",352,37.0526315789474
"13902","PSOE",175,33.3333333333333
"13903","PP",318,56.6844919786096
"13904","PSOE",279,50.4520795660036
"16001","PSOE",44,57.8947368421053
"16002","PP",106,54.9222797927461
"16003","PSOE",54,34.3949044585987
"16004","PP",206,62.4242424242424
"16005","PP",167,60.5072463768116
"16006","PSOE",66,48.1751824817518
"16007","PSOE",604,46.7854376452363
"16008","PSOE",64,51.6129032258064
"16009","PP",41,48.8095238095238
"16010","PP",90,48.9130434782609
"16011","PP",16,42.1052631578947
"16012","PSOE",55,50
"16013","PP",17,68
"16014","PSOE",297,45.2054794520548
"16015","PP",187,44.9519230769231
"16016","PP",151,55.9259259259259
"16017","PSOE",206,50.1216545012166
"16018","PSOE",264,63.4615384615385
"16019","PP",161,63.8888888888889
"16020","PP",17,68
"16022","PP",58,58
"16023","PSOE",189,40.7327586206897
"16024","PSOE",62,45.5882352941176
"16025","PP",23,71.875
"16026","PP",59,56.1904761904762
"16027","PSOE",368,46.9987228607918
"16029","PP",49,43.3628318584071
"16030","PSOE",13,46.4285714285714
"16031","PP",26,39.3939393939394
"16032","PP",143,47.0394736842105
"16033","PSOE",777,43.1906614785992
"16034","PSOE",120,58.5365853658537
"16035","PSOE",120,41.3793103448276
"16036","PP",66,44
"16038","PP",40,75.4716981132076
"16039","PSOE",251,53.1779661016949
"16040","PP",50,51.5463917525773
"16041","PP",230,52.9953917050691
"16042","PSOE",767,58.5049580472921
"16043","PP",73,68.2242990654206
"16044","PP",31,59.6153846153846
"16045","PP",112,48.2758620689655
"16046","PSOE",148,55.2238805970149
"16047","PSOE",135,54
"16048","PP",258,59.3103448275862
"16049","PSOE",75,48.0769230769231
"16050","PP",129,42.0195439739414
"16051","PP",86,51.1904761904762
"16052","PSOE",335,50.2248875562219
"16053","PSOE",222,53.8834951456311
"16055","PP",277,40.3790087463557
"16056","PSOE",260,52.4193548387097
"16057","PSOE",73,64.0350877192982
"16058","PSOE",50,41.3223140495868
"16060","PSOE",481,55.606936416185
"16061","PSOE",556,50.453720508167
"16062","PSOE",18,54.5454545454545
"16063","PP",60,58.8235294117647
"16064","PP",383,50.5277044854881
"16065","PP",237,49.1701244813278
"16066","PP",1297,53.0687397708674
"16067","PP",52,37.6811594202899
"16068","PP",59,40.6896551724138
"16070","PSOE",22,62.8571428571429
"16071","PSOE",15,57.6923076923077
"16072","PSOE",76,44.7058823529412
"16073","PP",111,50.4545454545455
"16074","PSOE",24,45.2830188679245
"16078","PSOE",12828,31.2048456542363
"16079","PSOE",17,47.2222222222222
"16081","PSOE",45,69.2307692307692
"16082","PSOE",163,50.1538461538461
"16083","PSOE",28,46.6666666666667
"16084","PSOE",18,35.2941176470588
"16085","PP",55,35.9477124183007
"16086","PSOE",474,50.0527983104541
"16087","PP",145,59.1836734693878
"16088","PSOE",72,57.1428571428571
"16089","PSOE",207,53.2133676092545
"16091","PSOE",40,47.0588235294118
"16092","PP",88,53.6585365853659
"16093","PP",45,58.4415584415584
"16094","PP",87,60
"16095","PP",57,55.3398058252427
"16096","PSOE",161,55.9027777777778
"16097","PSOE",104,51.7412935323383
"16098","PSOE",279,46.4226289517471
"16099","PP",122,52.3605150214592
"16100","PP",349,42.5609756097561
"16101","PSOE",102,62.1951219512195
"16102","PSOE",597,45.0566037735849
"16103","PP",164,49.2492492492492
"16104","PSOE",35,51.4705882352941
"16106","PP",1375,45.4846179292094
"16107","PSOE",84,49.7041420118343
"16108","PSOE",37,52.112676056338
"16109","PP",27,57.4468085106383
"16110","PP",66,65.3465346534654
"16111","PSOE",85,47.752808988764
"16112","PP",613,38.6506935687264
"16113","PP",1281,41.2693298969072
"16115","PP",31,46.969696969697
"16116","PSOE",24,22.0183486238532
"16117","PSOE",482,42.0960698689956
"16118","PSOE",678,45.5951580363147
"16119","PSOE",69,37.2972972972973
"16121","PSOE",118,41.696113074205
"16122","PSOE",116,44.7876447876448
"16123","PSOE",50,43.859649122807
"16124","PP",1007,50.1994017946162
"16125","PP",858,46.3282937365011
"16126","PSOE",444,52.7942925089179
"16128","PSOE",48,69.5652173913043
"16129","PSOE",50,42.7350427350427
"16130","PSOE",298,46.3452566096423
"16131","PP",84,50
"16132","PP",23,58.974358974359
"16133","PP",1677,37.4246819906271
"16134","PP",1706,39.4724664507173
"16135","PP",90,46.1538461538462
"16137","PP",35,48.6111111111111
"16139","PSOE",147,42.485549132948
"16140","PSOE",26,78.7878787878788
"16141","PP",65,39.8773006134969
"16142","PSOE",56,44.8
"16143","PP",8,40
"16145","PP",267,51.2476007677543
"16146","PP",41,42.7083333333333
"16147","PSOE",41,53.2467532467532
"16148","PP",306,48.1132075471698
"16149","PSOE",80,43.956043956044
"16150","PSOE",66,54.0983606557377
"16151","PP",34,51.5151515151515
"16152","PP",34,82.9268292682927
"16153","PSOE",442,42.7053140096618
"16154","PP",2074,41.7724068479355
"16155","PP",298,53.7906137184115
"16156","PSOE",63,50.4
"16157","PSOE",107,45.9227467811159
"16158","PP",220,38.86925795053
"16159","PSOE",199,58.3577712609971
"16160","PSOE",42,51.8518518518518
"16161","PSOE",56,60.2150537634409
"16162","PP",40,62.5
"16163","PSOE",44,57.8947368421053
"16165","PSOE",54,62.7906976744186
"16166","PP",145,49.1525423728814
"16167","PP",193,54.6742209631728
"16169","PP",47,52.2222222222222
"16170","PSOE",343,44.954128440367
"16171","PSOE",885,44.0298507462687
"16172","PSOE",230,52.7522935779816
"16173","PSOE",121,46.0076045627376
"16174","PSOE",105,48.6111111111111
"16175","PSOE",2374,45.3746177370031
"16176","PSOE",52,74.2857142857143
"16177","PP",37,43.5294117647059
"16181","PP",40,53.3333333333333
"16185","PSOE",49,70
"16186","PP",284,51.3562386980108
"16187","PP",35,44.3037974683544
"16188","PSOE",58,51.7857142857143
"16189","PP",195,70.9090909090909
"16190","PP",2493,48.0717315850366
"16191","PSOE",520,50.0963391136802
"16192","OTH",19,33.3333333333333
"16193","PSOE",54,70.1298701298701
"16194","PSOE",195,63.3116883116883
"16195","PSOE",315,56.25
"16196","PSOE",321,48.9329268292683
"16197","PP",26,35.1351351351351
"16198","PSOE",546,36.3273453093812
"16199","PP",15,55.5555555555556
"16202","PP",474,51.8599562363239
"16203","PP",4003,39.3144765272049
"16204","PP",155,50.6535947712418
"16205","PP",55,43.6507936507937
"16206","PSOE",107,41.9607843137255
"16209","PSOE",89,58.1699346405229
"16211","PSOE",186,39.0756302521008
"16212","PP",132,45.360824742268
"16213","PSOE",21,53.8461538461538
"16215","PSOE",167,57.5862068965517
"16216","PSOE",140,38.2513661202186
"16217","PP",67,58.2608695652174
"16218","PSOE",87,41.4285714285714
"16219","PSOE",71,60.6837606837607
"16224","PP",47,47.4747474747475
"16225","PSOE",36,43.9024390243902
"16227","PP",57,44.1860465116279
"16228","PP",139,65.2582159624413
"16231","PSOE",29,61.7021276595745
"16234","PSOE",22,39.2857142857143
"16236","PP",394,39.5582329317269
"16237","PSOE",56,47.8632478632479
"16238","PSOE",308,54.6099290780142
"16239","PSOE",100,60.6060606060606
"16240","PP",60,44.7761194029851
"16242","PP",214,57.2192513368984
"16243","PP",233,50.9846827133479
"16244","PP",403,54.3126684636119
"16245","PP",210,48.7238979118329
"16246","PSOE",287,53.2467532467532
"16247","PP",41,46.5909090909091
"16248","PP",436,49.8285714285714
"16249","PSOE",1041,49.3131217432496
"16250","PSOE",51,52.0408163265306
"16251","PP",809,41.2124299541518
"16253","PP",213,59.4972067039106
"16254","PP",93,45.1456310679612
"16255","PSOE",125,75.3012048192771
"16258","PSOE",190,62.5
"16259","PP",15,51.7241379310345
"16263","PSOE",448,48.1203007518797
"16264","PSOE",230,43.3145009416196
"16265","PSOE",19,70.3703703703704
"16266","PP",209,51.7326732673267
"16269","PP",189,37.5
"16270","PP",133,69.6335078534031
"16271","PP",318,47.7477477477478
"16272","PP",159,56.989247311828
"16273","PP",196,59.214501510574
"16274","PP",80,50.314465408805
"16275","PSOE",8,50
"16276","PP",16,50
"16277","PP",77,59.2307692307692
"16278","PSOE",51,54.2553191489362
"16279","PSOE",93,33.8181818181818
"16280","PSOE",92,43.8095238095238
"16901","PP",305,37.6543209876543
"16902","PSOE",92,55.421686746988
"16903","PP",428,37.9769299023957
"16904","PSOE",325,63.2295719844358
"16905","PSOE",430,41.4657666345227
"16906","PP",50,47.1698113207547
"16908","PSOE",117,48.1481481481481
"16909","PSOE",361,48.6522911051213
"16910","PSOE",51,50
"19001","PP",28,41.7910447761194
"19002","PSOE",45,45.4545454545455
"19003","PSOE",34,68
"19004","PP",31,48.4375
"19005","PP",48,42.1052631578947
"19006","PSOE",400,43.4782608695652
"19007","PSOE",220,46.908315565032
"19008","PSOE",18,52.9411764705882
"19009","PSOE",118,44.5283018867925
"19010","OTH",8,47.0588235294118
"19011","PSOE",142,47.0198675496689
"19013","PSOE",64,44.1379310344828
"19015","PSOE",58,55.2380952380952
"19016","PP",41,51.8987341772152
"19017","PP",35,39.7727272727273
"19018","PP",77,40.9574468085106
"19019","PP",13,52
"19020","PP",32,58.1818181818182
"19021","OTH",709,61.2791702679343
"19022","PP",265,39.6706586826347
"19023","PP",25,17.9856115107914
"19024","ABS",2670,34.729448491155
"19027","PSOE",129,64.5
"19031","PSOE",12,63.1578947368421
"19032","PSOE",87,42.0289855072464
"19033","PP",55,67.9012345679012
"19034","PP",9,39.1304347826087
"19036","PP",177,59.7972972972973
"19037","PP",89,55.2795031055901
"19038","PP",24,48.9795918367347
"19039","PSOE",33,45.2054794520548
"19040","PSOE",37,45.679012345679
"19041","PSOE",93,52.5423728813559
"19042","PP",20,48.780487804878
"19043","PSOE",41,44.0860215053763
"19044","PP",194,61.0062893081761
"19045","PP",128,72.316384180791
"19046","ABS",7191,34.673802979893
"19047","PP",54,63.5294117647059
"19048","PP",8,40
"19049","PSOE",14,63.6363636363636
"19050","PP",4,17.3913043478261
"19051","PP",51,51.5151515151515
"19052","PSOE",27,79.4117647058823
"19053","PP",883,40.0090620752152
"19054","PP",82,41
"19055","PSOE",36,63.1578947368421
"19057","PSOE",47,58.0246913580247
"19058","PP",2321,35.8843537414966
"19059","ABS",36,40
"19060","PSOE",89,52.9761904761905
"19061","PP",49,61.25
"19064","PSOE",41,40.5940594059406
"19065","PP",58,38.6666666666667
"19066","PP",43,53.0864197530864
"19067","PSOE",66,70.9677419354839
"19070","PSOE",50,48.0769230769231
"19071","ABS",2692,36.5413329713588
"19073","PSOE",19,76
"19074","PSOE",38,43.6781609195402
"19075","PP",32,38.5542168674699
"19076","PSOE",19,52.7777777777778
"19078","PSOE",49,75.3846153846154
"19079","PP",6,60
"19080","PSOE",47,50
"19081","PP",30,66.6666666666667
"19082","PSOE",46,51.1111111111111
"19086","PP",672,39.1380314502038
"19087","PP",10,45.4545454545455
"19088","PSOE",64,57.6576576576577
"19089","PP",19,51.3513513513513
"19090","PSOE",63,54.7826086956522
"19091","PSOE",17,54.8387096774194
"19092","PP",186,39.6588486140725
"19095","PSOE",5,35.7142857142857
"19096","PSOE",35,33.6538461538462
"19097","PP",22,68.75
"19098","PSOE",20,68.9655172413793
"19099","PSOE",135,40.1785714285714
"19102","PSOE",67,55.3719008264463
"19103","PSOE",152,50.3311258278146
"19104","PP",7,35
"19105","PP",826,36.6622281402574
"19106","PSOE",52,48.5981308411215
"19107","PSOE",163,45.6582633053221
"19108","PSOE",60,48.780487804878
"19109","PP",28,52.8301886792453
"19110","PP",40,50.6329113924051
"19111","PP",89,47.5935828877005
"19112","PSOE",37,53.6231884057971
"19113","PP",231,41.6216216216216
"19114","PSOE",26,63.4146341463415
"19115","PP",17,39.5348837209302
"19116","PSOE",7,43.75
"19117","PSOE",392,25.6041802743305
"19118","PSOE",14,77.7777777777778
"19119","PP",69,69.6969696969697
"19120","PP",49,43.3628318584071
"19121","PSOE",168,54.5454545454545
"19122","ABS",35,33.6538461538462
"19123","PP",20,39.2156862745098
"19124","PP",217,48.8738738738739
"19125","PP",34,58.6206896551724
"19126","ABS",506,32.4983943481053
"19127","PSOE",50,48.5436893203884
"19129","PP",29,59.1836734693878
"19130","PP",22783,38.5773307595923
"19132","PP",64,57.6576576576577
"19133","PSOE",81,46.8208092485549
"19134","PP",11,45.8333333333333
"19135","PSOE",87,66.412213740458
"19136","PSOE",13,59.0909090909091
"19138","PSOE",193,54.985754985755
"19139","PP",14,41.1764705882353
"19142","PSOE",98,36.5671641791045
"19143","PSOE",674,41.0725167580743
"19145","PP",25,38.4615384615385
"19146","PSOE",31,59.6153846153846
"19147","PSOE",30,50.8474576271186
"19148","PP",31,51.6666666666667
"19150","PP",60,47.244094488189
"19151","PP",443,38.5217391304348
"19152","PP",304,42.4581005586592
"19153","PSOE",19,76
"19154","PP",56,65.8823529411765
"19155","PSOE",26,41.9354838709677
"19156","PP",478,45.5238095238095
"19157","PP",31,45.5882352941176
"19159","PP",40,37.037037037037
"19160","ABS",421,44.2226890756302
"19161","PSOE",121,49.7942386831276
"19162","PSOE",36,47.3684210526316
"19163","PSOE",48,64
"19165","PSOE",36,63.1578947368421
"19166","PSOE",71,39.010989010989
"19167","PP",87,60.4166666666667
"19168","PP",138,40.9495548961424
"19169","PSOE",32,54.2372881355932
"19170","PP",119,51.7391304347826
"19171","PSOE",1608,37.1791907514451
"19172","PSOE",52,65.8227848101266
"19173","PP",21,39.622641509434
"19174","PP",68,47.2222222222222
"19175","PP",24,57.1428571428571
"19176","PP",110,37.4149659863946
"19177","PSOE",37,44.047619047619
"19178","PSOE",21,42.8571428571429
"19179","PSOE",61,54.4642857142857
"19181","PSOE",32,44.4444444444444
"19182","PP",21,48.8372093023256
"19183","PSOE",79,68.1034482758621
"19184","PP",43,46.7391304347826
"19185","PP",24,58.5365853658537
"19186","PSOE",53,56.3829787234042
"19187","PSOE",31,50.8196721311475
"19188","PSOE",35,46.6666666666667
"19189","PP",49,34.5070422535211
"19190","PP",730,28.9338089575902
"19191","PSOE",12,63.1578947368421
"19192","PSOE",558,31.4366197183099
"19193","PP",17,48.5714285714286
"19194","PSOE",70,56.4516129032258
"19195","PSOE",26,61.9047619047619
"19196","PSOE",57,55.3398058252427
"19197","PSOE",23,76.6666666666667
"19198","PP",14,60.8695652173913
"19199","PSOE",10,43.4782608695652
"19200","PSOE",94,52.5139664804469
"19201","PP",36,42.8571428571429
"19202","PP",9,52.9411764705882
"19203","PSOE",22,57.8947368421053
"19204","PSOE",82,42.0512820512821
"19208","PSOE",30,52.6315789473684
"19209","PP",24,46.1538461538462
"19210","PP",21,60
"19211","PP",268,59.5555555555556
"19212","PP",475,57.4365175332527
"19213","PSOE",33,45.2054794520548
"19214","PSOE",32,33.3333333333333
"19215","PP",128,60.952380952381
"19216","PSOE",51,35.4166666666667
"19217","PSOE",77,77
"19218","PSOE",28,48.2758620689655
"19219","PSOE",13,59.0909090909091
"19220","ABS",803,36.5831435079727
"19221","PP",32,56.140350877193
"19222","PP",57,44.53125
"19223","PP",53,38.4057971014493
"19224","PP",54,45.3781512605042
"19225","ABS",294,32.2722283205269
"19226","PP",22,53.6585365853659
"19227","PSOE",43,41.747572815534
"19228","PSOE",23,56.0975609756098
"19229","PSOE",45,52.9411764705882
"19230","PSOE",239,53.7078651685393
"19231","PP",13,72.2222222222222
"19232","PSOE",52,59.0909090909091
"19233","PP",60,53.0973451327434
"19234","PSOE",45,57.6923076923077
"19235","OTH",53,43.4426229508197
"19237","PP",25,46.2962962962963
"19238","PP",22,51.1627906976744
"19239","PSOE",56,54.9019607843137
"19240","PP",28,43.75
"19241","PP",15,32.6086956521739
"19242","PP",66,56.8965517241379
"19243","PSOE",35,64.8148148148148
"19244","PP",66,65.3465346534654
"19245","PSOE",505,39.7324940991345
"19246","PSOE",31,65.9574468085106
"19247","PSOE",59,33.3333333333333
"19248","PSOE",31,49.2063492063492
"19249","PP",31,81.5789473684211
"19250","PSOE",16,64
"19251","PSOE",27,61.3636363636364
"19252","PP",49,51.5789473684211
"19254","PP",26,41.9354838709677
"19255","PSOE",37,37
"19256","PSOE",31,53.448275862069
"19257","PP",1616,43.6756756756757
"19258","PP",76,71.6981132075472
"19259","OTH",11,30.5555555555556
"19260","PSOE",27,58.695652173913
"19261","PP",29,64.4444444444444
"19262","PP",104,55.9139784946236
"19263","PSOE",20,47.6190476190476
"19264","PSOE",12,24.4897959183673
"19265","PSOE",83,53.5483870967742
"19266","PP",187,56.838905775076
"19267","PSOE",12,48
"19268","PSOE",23,62.1621621621622
"19269","OTH",58,52.7272727272727
"19270","PP",15,75
"19271","PSOE",24,42.8571428571429
"19272","PSOE",54,54
"19274","PP",325,32.6961770623742
"19277","PSOE",20,66.6666666666667
"19278","PSOE",16,47.0588235294118
"19279","ABS",38,34.8623853211009
"19280","ABS",1156,33.4878331402086
"19281","PSOE",13,46.4285714285714
"19282","PP",106,47.9638009049774
"19283","PSOE",26,61.9047619047619
"19284","PSOE",5,41.6666666666667
